,name,group_pred,group_gnd,sarcomere_length_mean,sarcomere_length_std,sarcomere_area_ratio,z_length_mean,n_zbands,cell_mask_area,sheet,status,split
515,110624_3290_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0013853333323549,0.0,0.0,708.5024999999999,old_data,labeled,train
516,040325_4529_w2FITC-C,1.0,0.0,1.6663416117627918,0.309902576251191,0.1108928178341212,0.7124999999999999,36.0,724.185,05_FN_Cilen100,labeled,test
517,111124_3530_w2FITC-C_1,2.0,,1.3630107594703806,0.2175894597756581,0.2043294183660173,0.952941176470588,153.0,1652.3774999999998,old_data_unlabeled,unlabeled,train
518,040925_4664_w2FITC-C,0.0,0.0,0.0,0.0,0.0062043652281257,0.3,2.0,364.7925,02_VN,labeled,train
519,013125_3832_w2FITC-C_1,0.0,0.0,1.4858950222833696,0.3250992568157706,0.0269409652939212,0.5863636363636363,11.0,703.53,02_VN,labeled,train
520,111124_3533_w2FITC-C_1,0.0,,1.7692999373485374,0.1896302056140237,0.0302378133630358,0.4874999999999999,16.0,582.66,old_data_unlabeled,unlabeled,train
521,012725_3742_w2FITC-C,0.0,0.0,0.0,0.0,0.0004279440305253,0.0,0.0,291.33,01_FN,labeled,train
522,111124_3500_w2FITC-C_1,2.0,,1.493519525178915,0.2606790365183307,0.4262265362744556,1.8471615720524015,229.0,1764.2925,old_data_unlabeled,unlabeled,train
523,012925_3815_w2FITC-C_1,0.0,0.0,1.4672065134578702,0.1059328554561875,0.0186215049660336,0.6807692307692308,13.0,643.5224999999999,02_VN,labeled,train
524,040225_4403_w2FITC-C_1,0.0,0.0,1.7103156295320452,0.4415424468988509,0.0245359845981781,0.46875,8.0,596.8575,01_FN,labeled,train
525,110624_3351_w2FITC-C_1,1.0,,1.3598556095844168,0.2707799387205599,0.1872846588800388,1.0734939759036144,83.0,1094.625,old_data_unlabeled,unlabeled,train
526,041225_4824_w2FITC-C,0.0,0.0,0.0,0.0,0.0013032613244749,0.0,0.0,300.015,04_VN_P5D2,labeled,test
527,012725_3768_w2FITC-C,0.0,0.0,1.6105304631989104,0.2866990951669119,0.035471455407521,0.6656249999999999,16.0,787.5,01_FN,labeled,train
528,111124_3542_w2FITC-C_1,0.0,0.0,1.278468812134088,0.2068546358626089,0.0193702100710487,0.4499999999999999,1.0,209.25,old_data,labeled,train
529,111124_3532_w2FITC-C_1,0.0,0.0,1.4827190998068205,0.0859388284316506,0.0096984044083304,0.5249999999999999,2.0,788.6925,old_data,labeled,train
530,110724_3442_w2FITC-C_1,1.0,,1.406955732041676,0.3177276787212444,0.1277069255195687,1.078125,32.0,602.3249999999999,old_data_unlabeled,unlabeled,train
531,110724_3397_w2FITC-C_!,2.0,2.0,1.4283976536441074,0.2151885717098285,0.3958244723076189,1.6018716577540104,187.0,1487.5425,old_data,labeled,train
532,040225_4404_w2FITC-C_2,2.0,1.0,1.4579646567691529,0.1908292546260587,0.2337475145755058,1.272058823529412,102.0,1299.51,01_FN,labeled,train
533,110624_3282_w2FITC-C_1,0.0,0.0,1.4219786893074875,0.1669754476011638,0.0609675692622979,0.7894736842105264,19.0,590.8275,old_data,labeled,train
534,111124_3527_w2FITC-C_1,0.0,,1.234732340995227,0.2864083681848955,0.0463603303962075,0.67,15.0,685.98,old_data_unlabeled,unlabeled,train
535,114124_3615_w2FITC-C_1,0.0,,1.389009872346841,0.2594319397185574,0.0763576823237669,0.536111111111111,54.0,1201.68,old_data_unlabeled,unlabeled,train
536,111124_3513_w2FITC-C_1,2.0,,1.672639562628896,0.3657690064571299,0.2524394982973514,1.1184000000000005,125.0,1397.3175,old_data_unlabeled,unlabeled,train
537,041125_4785_w2FITC-C,0.0,0.0,1.393368179364606,0.0439248539363559,0.0118199997733824,0.5,3.0,626.895,06_VN_Cilen100,labeled,test
538,114124_3586_w2FITC-C_1,1.0,1.0,1.4266833058177029,0.2377921445780974,0.0868044528593074,1.0970588235294116,51.0,1494.4725,old_data,labeled,train
539,110624_3273_w2FITC-C_1,0.0,,0.0,0.0,0.0010693836914706,0.0,0.0,557.5725,old_data_unlabeled,unlabeled,train
540,110624_3274_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0004148055729521,0.0,0.0,316.4625,old_data,labeled,train
541,114124_3604_w2FITC-C_2,0.0,0.0,1.3822526476271273,0.2846835663441868,0.0155386962912509,0.5863636363636363,11.0,836.7075,old_data,labeled,train
542,110724_3443_w2FITC-C_1,0.0,,1.3304678174872215,0.1147554869202695,0.0105304314152605,0.54,5.0,528.5925,old_data_unlabeled,unlabeled,train
543,110724_3412_w2FITC-C_1,0.0,,1.4110484163366537,0.3004930260448586,0.0807252485381264,0.743877551020408,49.0,1029.915,old_data_unlabeled,unlabeled,train
544,040925_4662_w2FITC-C_1,0.0,0.0,1.3846864611090346,0.0679644742843486,0.011382936342376,0.625,6.0,661.4775,02_VN,labeled,train
545,110624_3360_w2FITC-C_1,0.0,,1.7919990131034655,0.2837633772300403,0.057782644844241,0.6312,125.0,3643.65,old_data_unlabeled,unlabeled,train
546,114124_3588_w2FITC-C_1,1.0,,1.5324858676613358,0.2330448394252964,0.1385717631250564,0.5716981132075472,53.0,636.5925,old_data_unlabeled,unlabeled,train
547,111124_3483_w2FITC-C_1,0.0,,1.268986362844947,0.0,0.0066869871567252,0.6,1.0,312.885,old_data_unlabeled,unlabeled,train
548,111124_3505_w2FITC-C_1,2.0,2.0,1.3549363071798797,0.2519947095176319,0.1972514687253616,0.9627906976744184,172.0,1877.1525,old_data,labeled,train
549,114124_3579_w2FITC-C_1,1.0,0.0,1.4573843274213352,0.1173390406706446,0.019867010091046,1.05,5.0,611.6625,old_data,labeled,train
550,110724_3463_w2FITC-C_1,0.0,,1.6880618037290247,0.3517318832346235,0.0513026301130832,0.5303571428571429,28.0,574.4025,old_data_unlabeled,unlabeled,train
551,041225_4843_w2FITC-C_2,0.0,0.0,2.0370077460039213,0.1187890059707207,0.0030688505810482,0.375,2.0,1205.5275,04_VN_P5D2,labeled,test
552,040925_4647_w2FITC-C,0.0,0.0,0.0,0.0,0.0076668030636095,0.375,2.0,643.9275,02_VN,labeled,train
553,040425_4559_w2FITC-C,0.0,0.0,1.429821253133285,0.0599249343209177,0.0127654946836807,0.5,3.0,435.78,03_FN_P5D2,labeled,test
554,012725_3746_w2FITC-C,0.0,0.0,0.0,0.0,0.0024753801874089,0.0,0.0,318.96,01_FN,labeled,train
555,040425_4566_w2FITC-C,0.0,0.0,1.605093331757081,0.273248711232229,0.019024059760982,0.5357142857142857,7.0,616.275,03_FN_P5D2,labeled,test
556,041125_4797_w2FITC-C_2,1.0,1.0,1.3574335730739862,0.2908592978955438,0.2056343504862587,1.4388888888888889,27.0,354.5325,06_VN_Cilen100,labeled,test
557,111124_3508_w2FITC-C_1,1.0,0.0,1.4573744670271462,0.332310175801311,0.1160149544676552,0.7657894736842105,38.0,529.5375,old_data,labeled,train
558,012725_3755_w2FITC-C_1,0.0,1.0,1.4635688347122742,0.236603088532795,0.034072796947001,0.561111111111111,27.0,1304.235,01_FN,labeled,train
559,041225_4834_w2FITC-C_2,0.0,0.0,1.2557670993129173,0.1808028332397435,0.0092733663596681,0.35,3.0,585.6525,04_VN_P5D2,labeled,test
560,110624_3297_w2FITC-C_1,1.0,,1.4756795853074265,0.1962184895331034,0.1559810566361473,1.0119999999999998,75.0,938.9025,old_data_unlabeled,unlabeled,train
561,041125_4779_w2FITC-C,2.0,2.0,1.575911388168064,0.2312321418033977,0.2190890853586234,1.0747058823529412,85.0,1054.845,06_VN_Cilen100,labeled,test
562,111124_3480_w2FITC-C_1,0.0,0.0,1.3261725780591327,0.0971490757054376,0.0129991611395464,0.4125,4.0,255.51,old_data,labeled,train
563,110624_3321_w2FITC-C_2,1.0,,1.4643446428975997,0.1708029540532214,0.0900451621470439,0.7,60.0,993.96,old_data_unlabeled,unlabeled,train
564,110624_3310_w2FITC-C_2,0.0,,0.0,0.0,0.0026194860605622,0.3,1.0,371.565,old_data_unlabeled,unlabeled,train
565,110724_3411_w2FITC-C_1,0.0,,0.0,0.0,0.0011744000583112,0.0,0.0,541.1025,old_data_unlabeled,unlabeled,train
566,041125_4776_w2FITC-C_1,0.0,0.0,1.2322112304197332,0.0830795205325228,0.0119872346419786,0.5,3.0,432.36,06_VN_Cilen100,labeled,test
567,041125_4787_w2FITC-C,2.0,2.0,1.4375196980344227,0.1838835903297021,0.3057236168224124,1.59375,40.0,439.2675,06_VN_Cilen100,labeled,test
568,013125_3836_w2FITC-C_1,1.0,2.0,1.5604575108027077,0.2062076874956855,0.1563117666351414,1.2958333333333332,36.0,755.3475,02_VN,labeled,train
569,110624_3319_w2FITC-C_1,0.0,,1.4028127831673196,0.1821143310429176,0.015574385727652,0.5499999999999999,6.0,763.2225,old_data_unlabeled,unlabeled,train
570,111124_3477_w2FITC-C_1,0.0,,1.514809464535129,0.177762863198785,0.0242990910627309,0.5,6.0,459.6525,old_data_unlabeled,unlabeled,train
571,040225_4409_w2FITC-C,0.0,0.0,1.608036472532109,0.1745999714889768,0.0156889698994191,0.4374999999999999,12.0,1208.2275,01_FN,labeled,train
572,041125_4798_w2FITC-C,0.0,1.0,1.385748278521843,0.3273006554079617,0.0722513223089288,0.8333333333333334,27.0,770.2425,06_VN_Cilen100,labeled,test
573,114124_3622_w2FITC-C_1,0.0,,1.5120688937715132,0.238527097512169,0.0599131452858537,0.7528846153846153,52.0,1261.4625,old_data_unlabeled,unlabeled,train
574,114124_3642_w2FITC-C_1,0.0,,0.0,0.0,0.0010779478318929,0.0,0.0,261.765,old_data_unlabeled,unlabeled,train
575,110724_3408_w2FITC-C_1,0.0,,1.3355656038040091,0.1555244993547171,0.0427007520800166,0.6882352941176471,17.0,509.67,old_data_unlabeled,unlabeled,train
576,040925_4643_w2FITC-C,1.0,1.0,1.543949836521487,0.2395072565306285,0.1047162200475083,0.9308823529411764,34.0,623.295,02_VN,labeled,train
577,110624_3299_w2FITC-C_2,1.0,,1.4355205756472815,0.3039322663790289,0.1400132455888259,0.8877049180327867,61.0,1058.985,old_data_unlabeled,unlabeled,train
578,110624_3288_w2FITC-C_1,0.0,1.0,1.302114752319799,0.1695722003950771,0.0346230957673481,0.6705882352941177,17.0,929.4525,old_data,labeled,train
579,040425_4568_w2FITC-C,2.0,2.0,1.5731787262359636,0.2453395410399685,0.2031622243890471,1.1669642857142857,168.0,2180.61,03_FN_P5D2,labeled,test
580,114124_3639_w2FITC-C_1,0.0,,0.0,0.0,0.0004026372736057,0.0,0.0,218.9475,old_data_unlabeled,unlabeled,train
581,114124_3659_w2FITC-C_1,1.0,,1.277319601700596,0.2552261869039261,0.0991864321137475,1.0299999999999998,30.0,535.4325,old_data_unlabeled,unlabeled,train
582,111124_3511_w2FITC-C_3,1.0,,1.4410014494784584,0.1807346711031017,0.1448941673034359,0.8470588235294116,34.0,507.015,old_data_unlabeled,unlabeled,train
583,110624_3330_w2FITC-C_1,0.0,0.0,1.4087138596290285,0.2030864901386735,0.083565319730262,0.5607142857142857,42.0,723.015,old_data,labeled,train
584,040225_4392_w2FITC-C,0.0,0.0,1.2532642760356671,0.1163699595101472,0.0119162512623171,0.6499999999999999,3.0,393.075,01_FN,labeled,train
585,114124_3660_w2FITC-C_1,0.0,0.0,1.617672952164252,0.2225749347107536,0.0289776892647016,0.5666666666666667,18.0,541.6424999999999,old_data,labeled,train
586,041225_4834_w2FITC-C_1,0.0,0.0,1.387646580642384,0.2453597576112467,0.0410421489111492,0.7250000000000001,12.0,788.22,04_VN_P5D2,labeled,test
587,040225_4390_w2FITC-C_1,0.0,0.0,1.47127116275339,0.0711873501856029,0.0100634431326261,0.5249999999999999,6.0,658.4399999999999,01_FN,labeled,train
588,110724_3459_w2FITC-C_1,1.0,,1.374162134083037,0.1215938441878855,0.0948011386152162,0.6725000000000001,60.0,1143.945,old_data_unlabeled,unlabeled,train
589,040425_4554_w2FITC-C,0.0,0.0,0.0,0.0,0.0010954268062772,0.0,0.0,308.4975,05_FN_Cilen100,labeled,test
590,111124_3546_w2FITC-C_1,0.0,,1.4122875803586477,0.2764532218305163,0.072134015546342,0.6441176470588235,34.0,727.785,old_data_unlabeled,unlabeled,train
591,110624_3322_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0008482224696394,0.0,0.0,651.0375,old_data,labeled,train
592,114124_3592_w2FITC-C_2,1.0,1.0,1.478675672378057,0.2421792663040891,0.1051027162528563,0.8530534351145037,131.0,2204.55,old_data,labeled,train
593,110724_3448_w2FITC-C_1,2.0,,1.6027445090376875,0.2571558042335556,0.3662722315744162,2.0669117647058823,136.0,1485.6975,old_data_unlabeled,unlabeled,train
594,111124_3535_w2FITC-C_1,0.0,,1.540779529478747,0.2811892626609372,0.0403037727887407,0.5416666666666666,18.0,566.91,old_data_unlabeled,unlabeled,train
595,041125_4789_w2FITC-C_2,1.0,1.0,1.4643831459234946,0.2520199549018136,0.1600708152327088,0.7660714285714285,84.0,973.5075,06_VN_Cilen100,labeled,test
596,111124_3497_w2FITC-C_2,0.0,,1.562277918781047,0.2601600739777134,0.057587790965071,0.7666666666666665,54.0,1514.1825,old_data_unlabeled,unlabeled,train
597,040925_4657_w2FITC-C,2.0,2.0,1.4904803348587443,0.2007267725172342,0.2897428882648521,1.26588785046729,107.0,1132.245,02_VN,labeled,train
598,111124_3503_w2FITC-C_1,2.0,,1.5740082054800564,0.1856180984972596,0.4212832022870261,1.7540540540540537,111.0,914.8275,old_data_unlabeled,unlabeled,train
599,012925_3831_w2FITC-C_1,0.0,0.0,1.5673548140606226,0.0591149413254016,0.0102436402052499,0.42,5.0,568.215,02_VN,labeled,train
600,040425_4595_w2FITC-C_1,1.0,1.0,1.423811608386771,0.2685139111193028,0.1132299937321895,1.11864406779661,59.0,1026.6525,03_FN_P5D2,labeled,test
601,111124_3472_w2FITC-C_1,0.0,,0.0,0.0,0.0014150958999098,0.0,0.0,288.63,old_data_unlabeled,unlabeled,train
602,114124_3589_w2FITC-C_1,1.0,,1.6109396213907503,0.2240490964412121,0.2072678977508976,1.0114864864864863,74.0,1022.13,old_data_unlabeled,unlabeled,train
603,040225_4399_w2FITC-C_1,0.0,0.0,1.5062236859221834,0.2729266993945807,0.0595668706199125,0.963157894736842,19.0,478.35,01_FN,labeled,train
604,110724_3463_w2FITC-C_2,0.0,0.0,1.3405412482034786,0.1565827775028405,0.0409858346805852,0.57,10.0,553.59,old_data,labeled,train
605,110624_3325_w2FITC-C_1,1.0,,1.331041686819698,0.3041038687437108,0.0953207927927138,0.5812499999999999,16.0,380.9475,old_data_unlabeled,unlabeled,train
606,114124_3580_w2FITC-C_1,0.0,1.0,1.2712649214634346,0.1890541373014156,0.0547700728625413,0.9315789473684212,19.0,676.4175,old_data,labeled,train
607,111124_3524_w2FITC-C_2,0.0,,1.397060551174538,0.1577546056384367,0.0483470342856463,0.6444444444444445,27.0,912.1275,old_data_unlabeled,unlabeled,train
608,040325_4533_w2FITC-C,0.0,0.0,1.456969094768377,0.2421512838560359,0.0278704242634263,0.6535714285714286,42.0,1897.8075,05_FN_Cilen100,labeled,test
609,110724_3370_w2FITC-C_1,1.0,,1.441486923508471,0.2514965027582664,0.1618774233038803,1.092,25.0,409.6575,old_data_unlabeled,unlabeled,train
610,041125_4807_w2FITC-C_1,1.0,1.0,1.462668015473362,0.2172818174116508,0.1041802621862889,1.075,30.0,664.425,06_VN_Cilen100,labeled,test
611,041225_4829_w2FITC-C,2.0,2.0,1.5596021560009898,0.2678481932647856,0.2223486201954134,1.1904255319148933,47.0,604.6875,04_VN_P5D2,labeled,test
612,114124_3606_w2FITC-C_1,0.0,,0.0,0.0,0.0023731992584928,0.0,0.0,397.0575,old_data_unlabeled,unlabeled,train
613,114124_3667_w2FITC-C_1,1.0,,1.4563415296962066,0.3260910317330673,0.0924211509161749,0.7319999999999998,50.0,1190.3175,old_data_unlabeled,unlabeled,train
614,111124_3563_w2FITC-C_2,1.0,,1.5906779617982845,0.2591800946454578,0.1265715441712779,0.8985436893203882,103.0,1859.2425,old_data_unlabeled,unlabeled,train
615,040425_4574_w2FITC-C,0.0,0.0,0.0,0.0,0.0007491981119082,0.0,0.0,350.0325,03_FN_P5D2,labeled,test
616,111124_3566_w2FITC-C_2,1.0,,1.355778766298158,0.2674842314575469,0.1825958763456501,1.2906593406593407,91.0,1077.9525,old_data_unlabeled,unlabeled,train
617,040325_4531_w2FITC-C,0.0,1.0,1.33551133384434,0.2535606246332456,0.0546256276757468,0.8362499999999999,40.0,1469.07,05_FN_Cilen100,labeled,test
618,012725_3748_w2FITC-C,0.0,0.0,2.588144257794603,0.0037643088046292,0.012133036821595,0.39375,8.0,781.7624999999999,01_FN,labeled,train
619,110724_3410_w2FITC-C_2,1.0,1.0,1.3588671005727195,0.1798357114293733,0.1122354074133186,0.7363636363636364,22.0,411.9075,old_data,labeled,train
620,114124_3586_w2FITC-C_3,2.0,,1.5584504241634185,0.1974532091944509,0.2361697029237342,1.7531249999999998,48.0,705.6899999999999,old_data_unlabeled,unlabeled,train
621,110724_3429_w2FITC-C_1,0.0,0.0,1.2622358807083256,0.3224977203253452,0.0184587390127032,0.575,6.0,488.3625,old_data,labeled,train
622,012725_3763_w2FITC-C,0.0,1.0,1.3547198347775498,0.1720101242433947,0.0278783187534387,0.6675000000000001,20.0,1076.04,01_FN,labeled,train
623,040925_4655_w2FITC-C,0.0,0.0,1.614462178728545,0.4311611807719614,0.049930145435197,0.5999999999999999,20.0,592.47,02_VN,labeled,train
624,114124_3572_w2FITC-C_2,0.0,,1.62957397087196,0.2713629705117081,0.0624103291367383,0.8205882352941176,34.0,1098.0675,old_data_unlabeled,unlabeled,train
625,110624_3310_w2FITC-C_1,0.0,0.0,1.398822694753477,0.0424999231095509,0.0116407579128278,0.5,3.0,462.6675,old_data,labeled,train
626,012725_3747_w2FITC-C,0.0,0.0,1.3224116872259588,0.1552667443978501,0.0115564416025527,0.6857142857142858,14.0,956.5875,01_FN,labeled,train
627,110724_3438_w2FITC-C_1,1.0,,1.4794726571802224,0.203466790896335,0.0830283875988243,1.056,25.0,650.025,old_data_unlabeled,unlabeled,train
628,040425_4579_w2FITC-C,1.0,1.0,1.401767465718203,0.2742466548665959,0.1799060658837873,1.280357142857143,28.0,423.1575,03_FN_P5D2,labeled,test
629,114124_3587_w2FITC-C_1,1.0,,1.4254874332017071,0.2856681760645456,0.1268553206275651,1.1271428571428572,35.0,735.525,old_data_unlabeled,unlabeled,train
630,114124_3585_w2FITC-C_1,1.0,,1.488162599738238,0.2742427630913822,0.1587050114803026,0.981818181818182,22.0,280.665,old_data_unlabeled,unlabeled,train
631,114124_3608_w2FITC-C_1,0.0,,1.4995090552505437,0.2864226544567426,0.0675346024816911,0.75,14.0,351.9675,old_data_unlabeled,unlabeled,train
632,013125_3838_w2FITC-C_2,1.0,2.0,1.4818256130356902,0.1844098521880633,0.1949326077045506,1.5670212765957447,47.0,781.11,02_VN,labeled,train
633,111124_3510_w2FITC-C_1,0.0,,1.2311935295354666,0.0332149140150476,0.0119365043674902,0.42,5.0,334.665,old_data_unlabeled,unlabeled,train
634,041125_4775_w2FITC-C_1,0.0,0.0,1.1815999932066152,0.0689534731662564,0.0052494369210897,0.3899999999999999,5.0,620.6625,06_VN_Cilen100,labeled,test
635,041125_4796_w2FITC-C,1.0,1.0,1.4188738181662266,0.1487904700370557,0.0862932388364276,0.9473684210526316,57.0,1546.38,06_VN_Cilen100,labeled,test
636,114124_3636_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0014916497943664,0.3999999999999999,3.0,399.3075,old_data,labeled,train
637,110624_3321_w2FITC-C_1,0.0,,0.0,0.0,0.000781247044907,0.0,0.0,337.5675,old_data_unlabeled,unlabeled,train
638,012725_3737_w2FITC-C_2,0.0,0.0,0.0,0.0,0.0024694244847232,0.6,2.0,3439.8225,01_FN,labeled,train
639,111124_3504_w2FITC-C_1,2.0,2.0,1.5209453136650195,0.1711723403182089,0.3897968142616399,1.3071428571428572,105.0,772.7175,old_data,labeled,train
640,110724_3468_w2FITC-C_1,0.0,,1.4081038936613184,0.1718495062644686,0.0725371500965016,0.832258064516129,31.0,884.4975,old_data_unlabeled,unlabeled,train
641,114124_3612_w2FITC-C_1,0.0,,1.370071932797248,0.1819028954044355,0.044397088123009,0.68,15.0,623.61,old_data_unlabeled,unlabeled,train
642,110624_3313_w2FITC-C_1,0.0,,1.3705455597194576,0.3149086679495328,0.037868980368932,0.55625,24.0,740.655,old_data_unlabeled,unlabeled,train
643,012725_3750_w2FITC-C,2.0,2.0,1.5713471185295984,0.213302176603516,0.2154705002426667,1.1086956521739129,115.0,1410.435,01_FN,labeled,train
644,114124_3610_w2FITC-C_1,0.0,,1.238838512490397,0.1826678014949831,0.0682820191874475,0.6900000000000001,15.0,352.9575,old_data_unlabeled,unlabeled,train
645,040325_4536_w2FITC-C,2.0,2.0,1.5315753292212329,0.1729577592695665,0.2494298957261434,1.286181818181818,275.0,3418.29,05_FN_Cilen100,labeled,test
646,114124_3651_w2FITC-C_1,2.0,,1.4772155838699998,0.2464155495704047,0.3061625341109769,1.1322115384615383,104.0,761.4449999999999,old_data_unlabeled,unlabeled,train
647,114124_3629_w2FITC-C_1,0.0,,0.0,0.0,0.004539951558312,0.75,1.0,323.235,old_data_unlabeled,unlabeled,train
648,110624_3336_w2FITC-C_1,1.0,,1.5292150520249983,0.2244665283930646,0.1919991933034602,1.2034883720930232,43.0,567.27,old_data_unlabeled,unlabeled,train
649,111124_3508_w2FITC-C_3,1.0,0.0,1.4984318640018988,0.2241228419379152,0.1177701956290853,0.4799999999999998,15.0,333.6075,old_data,labeled,train
650,040425_4581_w2FITC-C,0.0,1.0,1.5509452840392577,0.2310874974223315,0.071770096979964,0.893478260869565,46.0,1488.195,03_FN_P5D2,labeled,test
651,041125_4794_w2FITC-C,0.0,0.0,1.3795157337276496,0.1388609286470087,0.0211615701231984,0.525,10.0,606.555,06_VN_Cilen100,labeled,test
652,040425_4544_w2FITC-C,0.0,0.0,0.0,0.0,0.0022339817762078,0.0,0.0,403.8075,05_FN_Cilen100,labeled,test
653,114124_3591_w2FITC-C_1,2.0,2.0,1.5130249178614523,0.1837939127022492,0.415072198260288,1.7189189189189191,222.0,1902.7575,old_data,labeled,train
654,110624_3302_w2FITC-C_1,2.0,,1.4612797577347694,0.246197801106526,0.2328604856598735,1.1194444444444442,54.0,609.435,old_data_unlabeled,unlabeled,train
655,110624_3303_w2FITC-C_1,0.0,,1.5365766197623112,0.43274332278322,0.0106552990196833,0.6807692307692308,13.0,903.9375,old_data_unlabeled,unlabeled,train
656,111124_3555_w2FITC-C_1,2.0,,1.4652674306089115,0.2588714232433235,0.2510048698927253,1.0191588785046728,107.0,968.265,old_data_unlabeled,unlabeled,train
657,110624_3287_w2FITC-C_1,0.0,,1.291460756253462,0.1384994131124681,0.0149448755755562,0.6857142857142856,7.0,414.99,old_data_unlabeled,unlabeled,train
658,012925_3825_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0020072726983716,0.0,0.0,338.8725,02_VN,labeled,train
659,114124_3634_w2FITC-C_1,0.0,,1.0898660399721625,0.0435449379349754,0.0057395492834818,0.3,3.0,456.3675,old_data_unlabeled,unlabeled,train
660,110624_3272_w2FITC-C_2,0.0,0.0,0.0,0.0,0.002199399421661,0.3,1.0,359.7525,old_data,labeled,train
661,110724_3394_w2FITC-C_1,2.0,,1.4291411802532272,0.2698758636203759,0.2094466946820329,1.2724137931034485,145.0,1731.2625,old_data_unlabeled,unlabeled,train
662,040925_4650_w2FITC-C,0.0,0.0,1.443023935691259,0.1943925765373667,0.0088030690165448,0.4166666666666666,9.0,816.0975,02_VN,labeled,train
663,110724_3377_w2FITC-C_1,1.0,1.0,1.4506917248339397,0.2728619684593538,0.1082451875987141,0.9024193548387096,62.0,1069.02,old_data,labeled,train
664,111124_3562_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0012401584376501,0.0,0.0,425.2275,old_data,labeled,train
665,110624_3309_w2FITC-C_1,0.0,0.0,1.2900844862909042,0.0795257828450985,0.0219950224133512,0.95,6.0,333.225,old_data,labeled,train
666,040225_4400_w2FITC-C_1,1.0,1.0,1.403858362625854,0.2898347205549944,0.0903534971714233,1.1249999999999998,48.0,1132.2225,01_FN,labeled,train
667,114124_3666_w2FITC-C_1,2.0,2.0,1.4406708840697728,0.2682279084826677,0.1780079869581913,1.1311320754716978,159.0,2178.9,old_data,labeled,train
668,040225_4403_w2FITC-C_2,0.0,0.0,1.461045322799584,0.1046318003058239,0.0060718240781217,0.7166666666666666,9.0,1006.47,01_FN,labeled,train
669,110624_3356_w2FITC-C_1,0.0,,1.5698992601341235,0.2129198681332314,0.0455257779656966,0.7578947368421052,19.0,867.645,old_data_unlabeled,unlabeled,train
670,114124_3581_w2FITC-C_1,2.0,2.0,1.4666161508001778,0.1882436917220483,0.2443850132006528,1.53,70.0,904.77,old_data,labeled,train
671,114124_3647_w2FITC-C_1,1.0,,1.5484467123289418,0.2019335973947722,0.0513137630998999,1.00625,24.0,925.7175,old_data_unlabeled,unlabeled,train
672,012725_3749_w2FITC-C,0.0,0.0,0.0,0.0,0.000878718256633,0.0,0.0,519.2775,01_FN,labeled,train
673,012925_3828_w2FITC-C_1,0.0,0.0,0.0,0.0,0.0071679012996818,0.51,5.0,967.9275,02_VN,labeled,train
674,110724_3407_w2FITC-C_!,1.0,0.0,1.7538599713371277,0.0840329005160377,0.0165746793416879,1.2,3.0,434.0475,old_data,labeled,train
675,110724_3406_w2FITC-C_3,0.0,,1.5356246485942564,0.0388603500356308,0.0237440127919511,0.42,5.0,319.5675,old_data_unlabeled,unlabeled,train
676,111124_3511_w2FITC-C_!,1.0,,1.3894462185153564,0.2751860663024751,0.1570497275251055,0.5196428571428572,28.0,385.3575,old_data_unlabeled,unlabeled,train
677,111124_3565_w2FITC-C_1,0.0,0.0,1.2532165325353852,0.064929455004537,0.0223752733267827,0.5499999999999999,3.0,489.3075,old_data,labeled,train
678,041225_4827_w2FITC-C,2.0,1.0,1.5883085640829573,0.2120827081570138,0.2699315369610435,2.25,28.0,426.9825,04_VN_P5D2,labeled,test
679,040425_4550_w2FITC-C_1,0.0,0.0,1.7417370298098134,0.2875404943247868,0.0197557117873622,0.625,6.0,654.1875,05_FN_Cilen100,labeled,test
680,041225_4852_w2FITC-C,0.0,0.0,1.392969255609806,0.1072929655310367,0.0125542569442037,0.8099999999999999,5.0,1004.22,04_VN_P5D2,labeled,test
681,110624_3276_w2FITC-C_1,2.0,,1.4456256427254028,0.1963230170328635,0.2191343624142801,1.0891891891891892,111.0,1169.325,old_data_unlabeled,unlabeled,train
682,110724_3426_w2FITC-C_1,0.0,,1.5449019651936515,0.6488777200276648,0.0075242154449904,0.0,0.0,927.27,old_data_unlabeled,unlabeled,train
683,114124_3594_w2FITC-C_1,0.0,,1.4713765359143154,0.2813073810312265,0.0619004739845515,0.6557142857142858,35.0,940.5,old_data_unlabeled,unlabeled,train
684,040225_4398_w2FITC-C,0.0,0.0,0.0,0.0,0.0015174109529645,0.0,0.0,230.5575,01_FN,labeled,train
685,114124_3570_w2FITC-C_1,0.0,,1.5934985773565709,0.2181858835638042,0.0207311085591596,0.49,15.0,1001.34,old_data_unlabeled,unlabeled,train
686,110724_3390_w2FITC-C_1,0.0,,1.41559516714926,0.329722805768593,0.0539584126363967,0.6465517241379309,29.0,818.055,old_data_unlabeled,unlabeled,train
687,110624_3292_w2FITC-C_1,0.0,1.0,1.5768007440352458,0.1697545714880943,0.0581118842676749,0.7734374999999999,32.0,1013.04,old_data,labeled,train
688,012925_3829_w2FITC-C_2,2.0,2.0,1.738323148140691,0.2560491854101018,0.2596379228047569,1.0987951807228915,83.0,889.8075,02_VN,labeled,train
