Unnamed: 0,name,group_gnd,orig_folder,status,split,group_pred,sarcomere_length_mean,sarcomere_length_std,sarcomere_area_ratio,z_length_mean,n_zbands,cell_mask_area
1524,090125_7576_w2FITC-C,,data_nov,unlabeled,train,1.0,1.612702070865736,0.1895580619490676,0.0864339831222342,0.7105263157894736,38.0,935.82
1525,062725_6050_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0051708152196888,,0.0,216.2475
1526,091525_7582_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.000333285547732,,0.0,192.33
1527,091525_7628_w2FITC-C,,data_nov,unlabeled,train,0.0,1.437768256565881,0.1396417007133698,0.0192244493739106,0.8249999999999998,6.0,550.7775
1528,062725_6067_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0029349580534312,,0.0,450.8325
1529,091625_7788_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.4138896119279214,0.3798546816312827,0.0367019652956722,0.5423076923076923,13.0,629.505
1530,090125_7522_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5547244695081657,0.2023489968843592,0.1504311754970528,1.0719827586206896,116.0,1989.225
1531,091525_7640_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4998705488215698,0.1370582303705458,0.0250276494884293,0.4499999999999999,7.0,382.6575
1532,072525_7058_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4913788581305214,0.2421213567468808,0.0862429471492731,0.7632911392405064,79.0,1819.0125
1533,072525_7062_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0011513306018822,,0.0,924.75
1534,072525_7101_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.348922714474561,0.2200528371016698,0.1202259791124157,0.7229508196721309,61.0,963.765
1535,091825_7996_w2FITC-C,,data_nov,unlabeled,train,0.0,1.651263064551691,0.1575120700563883,0.0070144238743901,0.45,3.0,523.1475
1536,091825_8034_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0018480330697809,,0.0,665.775
1537,091825_7994_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5059488418777305,0.1495100322431455,0.0629935027712906,0.7124999999999999,8.0,414.585
1538,091625_7769_w2FITC-C,,data_nov,unlabeled,train,0.0,2.0155227737214214,0.3031787237702574,0.0275203114016025,0.4875,8.0,683.2574999999999
1539,062825_6240_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.27339341283252,0.1030041504573189,0.007387808985759,,0.0,319.275
1540,090125_7493_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.000883875717951,,0.0,689.2425
1541,091825_7949_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0014943918710951,,0.0,525.3975
1542,081925_7362_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.4161741950571285,0.3425354298164354,0.0519128185450087,0.6545454545454544,11.0,461.205
1543,091525_7679_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0012727690211701,,0.0,361.9575
1544,091525_7670_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0016209709868278,,0.0,218.6325
1545,081825_7189_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3338973452342249,0.2506913600105749,0.0594293925512395,0.6615384615384615,39.0,1398.6225
1546,091825_8005_w2FITC-C,,data_nov,unlabeled,train,0.0,1.35400000154041,0.1644231202762369,0.0220272850381153,0.7500000000000001,6.0,645.615
1547,091825_7962_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5841152023382286,0.3388377714395804,0.0213288892192141,0.36,5.0,617.9175
1548,091825_8020_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0024556482079687,,0.0,683.28
1549,081825_7188_w2FITC-C,,data_nov,unlabeled,train,0.0,1.6248921821959732,0.0943799110699167,0.0054015526647774,0.75,2.0,2656.35
1550,081925_7378_w2FITC-C,,data_nov,unlabeled,train,2.0,1.488152443097709,0.1958663788494252,0.3088412090829525,0.8231092436974788,238.0,1933.065
1551,091825_7968_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.00187214785451,,0.0,421.6275
1552,091525_7709_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0025036379011326,,0.0,603.36
1553,091525_7581_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.2873489637690816,0.1107183499788236,0.0109323953554908,0.75,10.0,921.015
1554,091825_7973_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4515420436662383,0.1505971063853772,0.0878645931468518,0.6576923076923076,13.0,551.0475
1555,062825_6224_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3291432077904055,0.0934274684010092,0.0086457540212781,0.3999999999999999,3.0,433.53
1556,062725_6049_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.4594974964494,0.1982511912968711,0.0464090788324082,0.4125,4.0,227.61
1557,091625_7740_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4113931140675529,0.1274482774151132,0.0247590932147745,0.3818181818181818,11.0,480.645
1558,091625_7772_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.000913253769245,,0.0,669.2175
1559,091525_7579_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.146092199402106,0.1075373634496396,0.0179040886909718,0.3999999999999999,3.0,299.115
1560,091625_7755_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5447261757384412,0.2284647124185048,0.0926126205286599,0.6413793103448276,29.0,572.9175
1561,091825_7993_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0012719273661983,,0.0,270.405
1562,091625_7803_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0030608520018862,,0.0,289.0575
1563,090125_7535_w2FITC-C,,data_nov,unlabeled,train,0.0,2.1843206632734598,0.0,0.0048524161295026,0.35,3.0,654.7049999999999
1564,091525_7681_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3511212750485797,0.1226256295371412,0.0123735703156141,0.375,2.0,480.96
1565,081825_7151_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4099051420034996,0.1961941677187756,0.0840497415631109,0.6914634146341463,41.0,948.8025
1566,091725_7810_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3661971783928215,0.0051676776709745,0.0032411805820338,0.3,1.0,705.9375
1567,091825_8020_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.3473089240632996,0.2018707468971547,0.0446559230665642,0.5884615384615384,13.0,537.5024999999999
1568,062825_6231_w2FITC-C,,data_nov,unlabeled,train,0.0,2.231523686549391,0.172296056679702,0.0108652866461877,0.51,5.0,522.7425
1569,072525_7091_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.223568945213379,0.0133535906688283,0.0035791707763527,0.4499999999999999,1.0,549.9449999999999
1570,081825_7172_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4886621477149031,0.1927747453453183,0.0366107939043443,0.5950000000000002,30.0,1275.165
1571,090125_7563_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.483592437485517,0.2236702288519897,0.1583214841087253,0.8319444444444445,108.0,1375.3125
1572,090125_7499_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4878461668546952,0.1883343215769414,0.0652173467373673,0.6062500000000001,24.0,853.2674999999999
1573,072525_7070_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4252671161216226,0.2602759063323922,0.1272825741525856,1.1021739130434782,23.0,478.5075
1574,091625_7793_w2FITC-C_2,,data_nov,unlabeled,train,0.0,,,0.0013802851777072,,0.0,567.4275
1575,090125_7527_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0049789779196433,0.3,2.0,557.7524999999999
1576,072525_7095_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.439636874374575,0.2152718631630203,0.1182445035046564,0.9815217391304348,46.0,886.41
1577,091525_7683_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5308592530813585,0.2956435459912624,0.0241978081059526,0.5999999999999999,4.0,431.3475
1578,072525_7083_w2FITC-C,,data_nov,unlabeled,train,0.0,1.7962312029241108,0.2452682235314202,0.067665305067058,0.863793103448276,29.0,767.52
1579,091825_7995_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3515639095730363,0.144897848001261,0.0429190069643214,0.5086956521739131,23.0,747.27
1580,091625_7801_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3962889971586483,0.1227026128398382,0.0373126232666031,0.6428571428571429,7.0,451.53
1581,091625_7776_w2FITC-C,,data_nov,unlabeled,train,1.0,1.5079268770566674,0.1938968546988734,0.118910909124126,0.6115384615384617,39.0,563.67
1582,062725_6057_w2FITC-C,,data_nov,unlabeled,train,1.0,1.46699941045605,0.2629947283251624,0.1094037892385949,0.5447368421052632,38.0,814.6574999999999
1583,090125_7567_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.502324355818176,0.2735156950993428,0.0742816333385975,0.6500000000000001,51.0,1095.255
1584,091725_7812_w2FITC-C,,data_nov,unlabeled,train,1.0,1.407210066312936,0.1954311277886437,0.0817249358473079,0.6136363636363636,22.0,502.92
1585,091525_7603_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5842112504505648,0.1308014884543118,0.0257072063787272,0.8400000000000001,5.0,456.5925
1586,062825_6220_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.6174966060857094,0.5660797432266702,0.0144723755884425,0.3,3.0,374.1525
1587,062725_6034_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0019866880020449,,0.0,725.13
1588,091825_8022_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0011990083028434,,0.0,514.035
1589,091725_7823_w2FITC-C,,data_nov,unlabeled,train,0.0,1.388350794687078,0.2373394877502842,0.0477254222784683,0.5921052631578948,19.0,747.135
1590,091525_7703_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0008279826398767,,0.0,310.23
1591,090125_7491_w2FITC-C,,data_nov,unlabeled,train,0.0,1.2076886755489555,0.1079362160897839,0.0047739915356157,,0.0,645.39
1592,091725_7814_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3912416966536525,0.183268666319125,0.0701522838016774,0.7058823529411764,34.0,965.2275
1593,091825_8016_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4801929246626682,0.2329669391752876,0.0952936876160856,0.846,25.0,604.0124999999999
1594,091525_7703_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.4541101303110215,0.2902013068316785,0.0138541077961051,0.3999999999999999,9.0,1198.8675
1595,091825_8011_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0016905788304978,,0.0,305.595
1596,091625_7784_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.259898871033493,0.1226861641700199,0.0120667422161053,0.6,5.0,501.5475
1597,081925_7372_w2FITC-C,,data_nov,unlabeled,train,0.0,1.378572860948815,0.2304169647522756,0.0467910215028399,0.765,20.0,1015.965
1598,091825_7974_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.507208583875708,0.0820086469567659,0.0203204769547647,0.36,5.0,355.545
1599,091625_7802_w2FITC-C,,data_nov,unlabeled,train,0.0,1.378530260350172,0.0517790698489075,0.0113733017776205,0.75,1.0,260.28
1600,091525_7590_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.001571854612372,,0.0,485.9775
1601,091725_7825_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0009040020421926,,0.0,694.9125
1602,090125_7571_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5241973273260854,0.2582079637649419,0.0609610343618976,0.7451612903225806,31.0,984.735
1603,091725_7830_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3614020186742344,0.1809907966265548,0.030772030664234,0.5021739130434782,23.0,1573.6275
1604,091525_7647_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4494799366243236,0.0813164467119362,0.0072621325029107,,0.0,274.4775
1605,091625_7789_w2FITC-C_3,,data_nov,unlabeled,train,0.0,1.3401184490080056,0.2739187177339519,0.0529188583904862,0.775,12.0,455.9625
1606,081925_7350_w2FITC-C,,data_nov,unlabeled,train,0.0,1.6018076020569283,0.3863207329950983,0.0442783638333858,0.7241379310344828,29.0,1376.685
1607,091825_7998_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.6318890233051826,0.4096549765109923,0.0286533868066649,0.7772727272727273,11.0,667.26
1608,091825_7951_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0004270717576581,,0.0,640.26
1609,090125_7533_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.5735611334291515,0.1617182700280954,0.0266646955634591,0.7333333333333333,9.0,497.7
1610,091625_7760_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0012563479289743,,0.0,321.255
1611,081825_7154_w2FITC-C,,data_nov,unlabeled,train,0.0,1.216970278352574,0.1029576819078227,0.0156773847571654,0.4499999999999999,3.0,265.365
1612,091525_7630_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5514591224529437,0.3624605043794824,0.0362166905615379,0.525,4.0,379.125
1613,090125_7496_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4550965045516293,0.2099642722476329,0.1221818670260922,0.8009433962264152,53.0,1123.5375
1614,091625_7786_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.3601748622845673,0.1124206044655464,0.0323383274132445,0.75,7.0,518.49
1615,091525_7657_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0006221445989486,,0.0,559.17
1616,072525_7098_w2FITC-C_1,,data_nov,unlabeled,train,0.0,,,0.0023215692156429,,0.0,292.1625
1617,091525_7620_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.002187950854938,,0.0,956.0025
1618,091525_7661_w2FITC-C_2,,data_nov,unlabeled,train,0.0,1.592412592011926,0.1854563902535511,0.0514673545164541,0.4615384615384615,13.0,468.63
1619,091525_7579_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.437831980357688,0.1969310881528861,0.0882728302099236,0.6519230769230769,26.0,585.8325
1620,062825_6228_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4856641580650694,0.2205353327597916,0.179402291142783,0.9202702702702702,37.0,501.9975
1621,091625_7748_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4409763971283058,0.2204006641421744,0.1801457727213,0.8419999999999997,75.0,937.62
1622,091625_7733_w2FITC-C,,data_nov,unlabeled,train,0.0,1.5015362248815185,0.1779167367715765,0.0645727096011147,0.6609375,32.0,1111.455
1623,072525_7065_w2FITC-C,,data_nov,unlabeled,train,1.0,1.467642187007744,0.272623774220661,0.103675276337893,0.7573170731707316,41.0,961.245
1624,062825_6216_w2FITC-C,,data_nov,unlabeled,train,0.0,1.8147805814732447,0.3716695096353222,0.0425614415315797,0.75,10.0,377.325
1625,072525_7076_w2FITC-C_3,,data_nov,unlabeled,train,1.0,1.6768669131644236,0.2040468926546313,0.1674366166524519,1.0136363636363637,33.0,597.42
1626,091825_7971_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.4802935817103724,0.3459679293429314,0.0585945815837553,0.5769230769230768,13.0,370.1925
1627,091525_7619_w2FITC-C,,data_nov,unlabeled,train,1.0,1.3194905116465168,0.287137881452788,0.079043930237475,1.1545454545454543,33.0,778.6575
1628,081825_7191_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4575643914947738,0.2362581085912077,0.0560165523381131,0.7318181818181818,33.0,1199.565
1629,091625_7781_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0011342327406542,,0.0,380.8125
1630,091825_7993_w2FITC-C_1,,data_nov,unlabeled,train,0.0,1.4067919790372996,0.129406353736478,0.0585012550693354,0.7000000000000001,6.0,358.3125
1631,072525_7091_w2FITC-C_2,,data_nov,unlabeled,train,1.0,1.416244599117924,0.2381261340291217,0.1382637048454441,0.8374999999999999,36.0,622.0799999999999
1632,091825_7955_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4146292952089232,0.2549988617662338,0.056130125167522,0.8035714285714286,14.0,676.8
1633,091525_7639_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0014704980370678,,0.0,521.145
1634,062725_6064_w2FITC-C,,data_nov,unlabeled,train,1.0,1.6398079251140647,0.1504823551257781,0.1503274104515759,0.9351063829787232,47.0,751.9499999999999
1635,091525_7704_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.319276301475048,0.2201854116429051,0.0949152209849348,0.6465517241379312,29.0,575.1225
1636,091525_7581_w2FITC-C_1,,data_nov,unlabeled,train,1.0,1.493812354078169,0.2245720032573335,0.0828059885823467,0.9,15.0,536.5799999999999
1637,062825_6237_w2FITC-C,,data_nov,unlabeled,train,0.0,1.3664175732227208,0.284489451580781,0.0432290498778307,0.5678571428571428,14.0,719.505
1638,081825_7190_w2FITC-C,,data_nov,unlabeled,train,1.0,1.3291094557277794,0.2001018382271177,0.1452733577545975,1.115,30.0,486.4725
1639,091625_7783_w2FITC-C,,data_nov,unlabeled,train,0.0,,,0.0014840919784596,,0.0,537.9975
1640,081825_7178_w2FITC-C_2,,data_nov,unlabeled,train,2.0,1.4540145237965318,0.2274159610095258,0.2048015674804505,0.8507299270072991,137.0,1632.5549999999998
1641,091725_7817_w2FITC-C,,data_nov,unlabeled,train,0.0,1.404615127897094,0.1875487569768222,0.0182352331088485,0.55,3.0,600.7049999999999
1642,091625_7762_w2FITC-C,,data_nov,unlabeled,train,0.0,1.2137928726107798,0.0690371067636312,0.0197525492626259,0.5625,4.0,387.0
1643,072525_7061_w2FITC-C,,data_nov,unlabeled,train,1.0,1.4828316244974489,0.1413516043202265,0.2273502388632804,1.2453488372093022,43.0,603.7425
1644,091525_7637_w2FITC-C,,data_nov,unlabeled,train,0.0,1.4408923495562092,0.1900872939653144,0.078285943015905,0.64,15.0,390.915
1645,072225_6896_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.4519582731328855,0.2606783404891293,0.0333420158147528,0.7550000000000001,30.0,1812.8025
1646,072225_6872_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.4556050263689029,0.2364123319734531,0.0376783186074927,0.7350000000000001,30.0,1368.9
1647,072225_6802_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.5434793697204807,0.2313633506542732,0.0321445476520736,0.5899999999999999,15.0,1021.8375
1648,072225_6815_w2FITC-C,,crop_fixed,unlabeled,train,0.0,,,0.0041395471497894,,0.0,282.0375
1649,091725_7860_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.78490928062725,0.4450871098492425,0.0160638573559258,0.45,6.0,821.0925
1650,072225_6820_w2FITC-C,,crop_fixed,unlabeled,train,2.0,1.4433848510657004,0.2288879225442936,0.2627638266278561,1.125,102.0,1112.535
1651,091725_7926_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3729936723400489,0.1979687727548716,0.0222641091890618,0.45,6.0,491.805
1652,091725_7907_w2FITC-C_1,,crop_fixed,unlabeled,train,0.0,1.376524620929909,0.179169752584823,0.0587759169787514,0.8478260869565218,23.0,774.2475
1653,091725_7897_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.6977369408079594,0.2733474610177608,0.0113948291743701,0.39,5.0,779.625
1654,091725_7838_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3976524821605911,0.2748066334028283,0.0450571745539475,0.7545454545454545,33.0,1306.5525
1655,072225_6887_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,1.5112346743335383,0.2377230566598727,0.0376637184422579,0.6142857142857142,21.0,1197.99
1656,072225_6817_w2FITC-C_1,,crop_fixed,unlabeled,train,0.0,,,0.0025608831897413,,0.0,191.385
1657,091725_7857_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.4845590444882697,0.2092596334417098,0.0134836892826252,0.35625,8.0,716.7149999999999
1658,072225_6846_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3677337052911027,0.276854290603862,0.0330263701957033,0.5999999999999999,15.0,657.5849999999999
1659,072225_6847_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.433835043498454,0.2118631668811497,0.0567144593908939,0.63,30.0,1437.75
1660,072225_6880_w2FITC-C,,crop_fixed,unlabeled,train,0.0,,,0.001253475174217,0.3,1.0,874.035
1661,072225_6874_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.4354791469512909,0.2455153571528671,0.1290869475182532,0.7214285714285713,84.0,1540.485
1662,091725_7859_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.5218488162891024,0.2675045404065186,0.1350417668083508,1.004,75.0,1577.4525
1663,072225_6913_w2FITC-C_1,,crop_fixed,unlabeled,train,0.0,1.4782379109402202,0.2276816929040903,0.0260231669967723,0.5333333333333334,18.0,998.4375
1664,091725_7920_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3873591004099648,0.1418290140631112,0.0314253823505346,0.7049999999999998,10.0,745.245
1665,072225_6907_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3804062542818665,0.2191169050284867,0.0186179139354379,0.65625,8.0,798.0074999999999
1666,072225_6864_w2FITC-C,,crop_fixed,unlabeled,train,2.0,1.3994306372607483,0.1932679776317205,0.1743888946758578,0.7999999999999998,138.0,1911.96
1667,091725_7874_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.5109155245748442,0.2160609861416931,0.043038193871271,0.642,25.0,702.81
1668,072225_6854_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.464743246500572,0.2233719055968774,0.1188815533234312,1.145833333333333,36.0,753.0749999999999
1669,072225_6842_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.3864875119185651,0.178126933372582,0.11806302026935,1.507894736842105,38.0,938.4975
1670,072225_6862_w2FITC-C,,crop_fixed,unlabeled,train,0.0,,,0.0042620364141231,,0.0,782.4375
1671,072225_6878_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.4759786691323051,0.1663720510407018,0.0163092467797147,0.5653846153846153,13.0,1218.2175
1672,072225_6827_w2FITC-C_1,,crop_fixed,unlabeled,train,1.0,1.4370775464171757,0.2629752379195028,0.1410173106875815,0.9387096774193546,62.0,904.545
1673,091725_7842_w2FITC-C_1,,crop_fixed,unlabeled,train,0.0,,,0.0013751583404123,,0.0,305.8875
1674,072225_6783_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.5054694041249583,0.2216195338855902,0.0107073551374372,0.54,5.0,1915.8075
1675,072225_6825_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.5115796720330676,0.267167224355429,0.0183080351863414,0.5045454545454544,11.0,1224.135
1676,091725_7853_w2FITC-C,,crop_fixed,unlabeled,train,0.0,,,0.0014894097877856,,0.0,656.4825
1677,072225_6855_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.46426668519402,0.1902220256601973,0.0962244707849965,0.7957317073170732,82.0,1819.9125
1678,091725_7883_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3732606373395886,0.2450285436349842,0.038536589690826,0.3749999999999999,12.0,635.0174999999999
1679,091725_7884_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3222711980792186,0.093198984856568,0.0095959246194269,0.4499999999999999,7.0,626.625
1680,072225_6902_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.4109056104150013,0.1907562208371705,0.2292806537539695,1.847142857142857,35.0,526.86
1681,091725_7868_w2FITC-C,,crop_fixed,unlabeled,train,0.0,,,0.0010890490035849,,0.0,479.565
1682,091725_7935_w2FITC-C_1,,crop_fixed,unlabeled,train,0.0,,,0.0035099045630665,,0.0,414.315
1683,072225_6882_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,1.7416578494362156,0.1995376031925276,0.0341636759171297,0.69,15.0,845.7975
1684,091725_7940_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.6444111390106504,0.1971070583538393,0.0961205278334435,0.7011627906976745,43.0,923.13
1685,072225_6782_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.5739547549520536,0.2655042690797203,0.1447576718641421,0.8999999999999998,97.0,1647.72
1686,091725_7905_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,1.3757917001383675,0.3079721943889807,0.0438683526391309,0.5812499999999999,8.0,343.71
1687,091725_7865_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.5401346515072016,0.3320553040066105,0.0358528446748441,1.11,10.0,698.6925
1688,072225_6784_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.3206499969704866,0.2255587093249834,0.1092081157863863,0.9000000000000001,37.0,1030.5
1689,072225_6826_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,,,0.002008253184704,0.375,2.0,528.3675
1690,091725_7852_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,1.445268379969173,0.1918879654094652,0.041334713860593,0.4875,12.0,590.13
1691,091725_7898_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.4305933271461344,0.0986489723018039,0.013949321327462,0.5499999999999999,3.0,377.9775
1692,072225_6807_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.4671852567107615,0.2297126430429285,0.1481077741187734,0.9708333333333332,36.0,657.5174999999999
1693,072225_6840_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.6427554578700452,0.3254061034075733,0.0217615377037917,0.4147058823529411,17.0,774.18
1694,072225_6908_w2FITC-C_1,,crop_fixed,unlabeled,train,0.0,1.5376422375627137,0.2127591460793579,0.0158482103799458,0.5062499999999999,8.0,1345.59
1695,072225_6808_w2FITC-C,,crop_fixed,unlabeled,train,2.0,1.4917138366859926,0.2060931027403741,0.3876549635131845,1.0607142857142855,154.0,1080.72
1696,091725_7864_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.5024356973765896,0.1416675085192354,0.0076852703560928,0.45,4.0,781.02
1697,091725_7846_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.5614102973447328,0.3138634603942042,0.0760003066421462,1.0166666666666666,27.0,1126.6425
1698,072225_6908_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,1.4116742872175176,0.1537661723101439,0.052920712105922,0.6576923076923076,13.0,552.06
1699,072225_6909_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.349107385668006,0.3111200952474139,0.2063452246649153,0.8930232558139533,86.0,1027.2825
1700,072225_6822_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.429076028765493,0.2744229366159768,0.0563882688666388,0.7189024390243901,82.0,3201.12
1701,072225_6886_w2FITC-C_1,,crop_fixed,unlabeled,train,1.0,1.4546900747089748,0.2469497830194617,0.1393725124405306,1.2214285714285715,63.0,1152.2475
1702,091725_7848_w2FITC-C,,crop_fixed,unlabeled,train,0.0,,,0.0012055098366249,,0.0,668.475
1703,091725_7911_w2FITC-C_2,,crop_fixed,unlabeled,train,0.0,1.4394596903253971,0.3142091611617204,0.0693316508941962,0.735,10.0,392.5575
1704,091725_7854_w2FITC-C,,crop_fixed,unlabeled,train,1.0,1.3546742040325277,0.2169687479036784,0.1077668850706062,0.8192307692307691,26.0,588.375
1705,091725_7930_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.25005407507564,0.1185695628161867,0.0187150019090218,0.7124999999999999,4.0,660.24
1706,072225_6911_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.395128908731335,0.1828451134121388,0.043423229119899,0.5928571428571427,21.0,723.5325
1707,091725_7880_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.3092269806253167,0.1384389465181193,0.0173130530450642,0.675,2.0,330.8625
1708,072225_6790_w2FITC-C,,crop_fixed,unlabeled,train,0.0,1.4779117190413258,0.2847400245404135,0.0433861097826195,0.6403846153846153,26.0,1208.8574999999998
1709,072225_6873_w2FITC-C_1,,crop_fixed,unlabeled,train,2.0,1.567824413546741,0.1767097515097549,0.3003419375729595,1.0464285714285713,84.0,864.135
