Unnamed: 0,name,group_gnd,orig_folder,status,split
1230,091825_7992_w2FITC-C_1,,data_nov,unlabeled,train
1231,091525_7602_w2FITC-C,,data_nov,unlabeled,train
1232,062725_6054_w2FITC-C,,data_nov,unlabeled,train
1233,081825_7175_w2FITC-C,,data_nov,unlabeled,train
1234,091525_7656_w2FITC-C,,data_nov,unlabeled,train
1235,081925_7356_w2FITC-C,,data_nov,unlabeled,train
1236,091825_8029_w2FITC-C_1,,data_nov,unlabeled,train
1237,091825_7988_w2FITC-C,,data_nov,unlabeled,train
1238,081825_7176_w2FITC-C_2,,data_nov,unlabeled,train
1239,091625_7774_w2FITC-C,,data_nov,unlabeled,train
1240,081925_7380_w2FITC-C,,data_nov,unlabeled,train
1241,062725_6059_w2FITC-C,,data_nov,unlabeled,train
1242,090125_7513_w2FITC-C,,data_nov,unlabeled,train
1243,081825_7170_w2FITC-C,,data_nov,unlabeled,train
1244,091525_7626_w2FITC-C_2,,data_nov,unlabeled,train
1245,091625_7736_w2FITC-C_1,,data_nov,unlabeled,train
1246,091625_7763_w2FITC-C,,data_nov,unlabeled,train
1247,091525_7616_w2FITC-C_1,,data_nov,unlabeled,train
1248,091625_7746_w2FITC-C_1,,data_nov,unlabeled,train
1249,091525_7714_w2FITC-C_3,,data_nov,unlabeled,train
1250,091625_7784_w2FITC-C_1,,data_nov,unlabeled,train
1251,091625_7777_w2FITC-C,,data_nov,unlabeled,train
1252,062725_6055_w2FITC-C_2,,data_nov,unlabeled,train
1253,090125_7573_w2FITC-C_1,,data_nov,unlabeled,train
1254,091525_7691_w2FITC-C_1,,data_nov,unlabeled,train
1255,090125_7556_w2FITC-C,,data_nov,unlabeled,train
1256,091625_7759_w2FITC-C,,data_nov,unlabeled,train
1257,091625_7726_w2FITC-C,,data_nov,unlabeled,train
1258,091825_7990_w2FITC-C,,data_nov,unlabeled,train
1259,091525_7586_w2FITC-C_2,,data_nov,unlabeled,train
1260,062725_6043_w2FITC-C,,data_nov,unlabeled,train
1261,062725_6063_w2FITC-C_1,,data_nov,unlabeled,train
1262,091625_7717_w2FITC-C_1,,data_nov,unlabeled,train
1263,090125_7562_w2FITC-C_1,,data_nov,unlabeled,train
1264,062725_6060_w2FITC-C_1,,data_nov,unlabeled,train
1265,091525_7635_w2FITC-C,,data_nov,unlabeled,train
1266,062725_6065_w2FITC-C,,data_nov,unlabeled,train
1267,091625_7760_w2FITC-C_2,,data_nov,unlabeled,train
1268,090125_7538_w2FITC-C,,data_nov,unlabeled,train
1269,091825_7959_w2FITC-C,,data_nov,unlabeled,train
1270,062725_6061_w2FITC-C_2,,data_nov,unlabeled,train
1271,091825_7967_w2FITC-C,,data_nov,unlabeled,train
1272,091525_7700_w2FITC-C,,data_nov,unlabeled,train
1273,091525_7693_w2FITC-C_1,,data_nov,unlabeled,train
1274,072525_7076_w2FITC-C_2,,data_nov,unlabeled,train
1275,091825_8010_w2FITC-C_1,,data_nov,unlabeled,train
1276,091525_7625_w2FITC-C,,data_nov,unlabeled,train
1277,081925_7381_w2FITC-C,,data_nov,unlabeled,train
1278,062825_6240_w2FITC-C_1,,data_nov,unlabeled,train
1279,091625_7793_w2FITC-C_1,,data_nov,unlabeled,train
1280,062725_6061_w2FITC-C_3,,data_nov,unlabeled,train
1281,091725_7808_w2FITC-C,,data_nov,unlabeled,train
1282,090125_7489_w2FITC-C,,data_nov,unlabeled,train
1283,072525_7055_w2FITC-C,,data_nov,unlabeled,train
1284,081825_7178_w2FITC-C_1,,data_nov,unlabeled,train
1285,062725_6049_w2FITC-C_2,,data_nov,unlabeled,train
1286,091525_7653_w2FITC-C,,data_nov,unlabeled,train
1287,091725_7806_w2FITC-C,,data_nov,unlabeled,train
1288,091525_7596_w2FITC-C_2,,data_nov,unlabeled,train
1289,091525_7636_w2FITC-C,,data_nov,unlabeled,train
1290,062725_6038_w2FITC-C,,data_nov,unlabeled,train
1291,091625_7768_w2FITC-C_2,,data_nov,unlabeled,train
1292,091625_7731_w2FITC-C,,data_nov,unlabeled,train
1293,091825_8026_w2FITC-C,,data_nov,unlabeled,train
1294,062825_6233_w2FITC-C,,data_nov,unlabeled,train
1295,091625_7765_w2FITC-C,,data_nov,unlabeled,train
1296,091825_7989_w2FITC-C,,data_nov,unlabeled,train
1297,091825_7976_w2FITC-C_2,,data_nov,unlabeled,train
1298,081825_7163_w2FITC-C,,data_nov,unlabeled,train
1299,081925_7349_w2FITC-C,,data_nov,unlabeled,train
1300,062725_6041_w2FITC-C_1,,data_nov,unlabeled,train
1301,090125_7554_w2FITC-C_2,,data_nov,unlabeled,train
1302,091825_8015_w2FITC-C,,data_nov,unlabeled,train
1303,091525_7704_w2FITC-C_2,,data_nov,unlabeled,train
1304,062725_6042_w2FITC-C_3,,data_nov,unlabeled,train
1305,091525_7667_w2FITC-C_1,,data_nov,unlabeled,train
1306,090125_7515_w2FITC-C,,data_nov,unlabeled,train
1307,081825_7156_w2FITC-C,,data_nov,unlabeled,train
1308,091625_7788_w2FITC-C_2,,data_nov,unlabeled,train
1309,062725_6036_w2FITC-C_2,,data_nov,unlabeled,train
1310,091525_7592_w2FITC-C,,data_nov,unlabeled,train
1311,081925_7377_w2FITC-C,,data_nov,unlabeled,train
1312,062825_6248_w2FITC-C,,data_nov,unlabeled,train
1313,081825_7180_w2FITC-C_1,,data_nov,unlabeled,train
1314,091525_7702_w2FITC-C,,data_nov,unlabeled,train
1315,091825_8002_w2FITC-C,,data_nov,unlabeled,train
1316,072525_7073_w2FITC-C,,data_nov,unlabeled,train
1317,062725_6068_w2FITC-C_1,,data_nov,unlabeled,train
1318,091725_7807_w2FITC-C,,data_nov,unlabeled,train
1319,091525_7584_w2FITC-C,,data_nov,unlabeled,train
1320,091625_7799_w2FITC-C_1,,data_nov,unlabeled,train
1321,072525_7066_w2FITC-C,,data_nov,unlabeled,train
1322,091525_7692_w2FITC-C,,data_nov,unlabeled,train
1323,081925_7362_w2FITC-C_1,,data_nov,unlabeled,train
1324,081825_7162_w2FITC-C_2,,data_nov,unlabeled,train
1325,091825_7977_w2FITC-C,,data_nov,unlabeled,train
1326,062725_6032_w2FITC-C,,data_nov,unlabeled,train
1327,091825_7960_w2FITC-C,,data_nov,unlabeled,train
1328,091825_7944_w2FITC-C,,data_nov,unlabeled,train
1329,081925_7358_w2FITC-C,,data_nov,unlabeled,train
1330,090125_7560_w2FITC-C,,data_nov,unlabeled,train
1331,091725_7826_w2FITC-C,,data_nov,unlabeled,train
1332,090125_7506_w2FITC-C,,data_nov,unlabeled,train
1333,090125_7488_w2FITC-C,,data_nov,unlabeled,train
1334,081825_7185_w2FITC-C,,data_nov,unlabeled,train
1335,091525_7660_w2FITC-C,,data_nov,unlabeled,train
1336,090125_7564_w2FITC-C,,data_nov,unlabeled,train
1337,081825_7181_w2FITC-C,,data_nov,unlabeled,train
1338,091525_7610_w2FITC-C,,data_nov,unlabeled,train
1339,062825_6249_w2FITC-C,,data_nov,unlabeled,train
1340,091525_7582_w2FITC-C_2,,data_nov,unlabeled,train
1341,091825_8024_w2FITC-C_2,,data_nov,unlabeled,train
1342,081925_7355_w2FITC-C,,data_nov,unlabeled,train
1343,091525_7623_w2FITC-C_1,,data_nov,unlabeled,train
1344,072525_7096_w2FITC-C,,data_nov,unlabeled,train
1345,091525_7600_w2FITC-C,,data_nov,unlabeled,train
1346,081925_7385_w2FITC-C_2,,data_nov,unlabeled,train
1347,081925_7379_w2FITC-C,,data_nov,unlabeled,train
1348,091625_7749_w2FITC-C,,data_nov,unlabeled,train
1349,091525_7697_w2FITC-C_3,,data_nov,unlabeled,train
1350,090125_7568_w2FITC-C_2,,data_nov,unlabeled,train
1351,090125_7500_w2FITC-C,,data_nov,unlabeled,train
1352,091625_7747_w2FITC-C_1,,data_nov,unlabeled,train
1353,091525_7712_w2FITC-C,,data_nov,unlabeled,train
1354,091825_8027_w2FITC-C,,data_nov,unlabeled,train
1355,091725_7813_w2FITC-C,,data_nov,unlabeled,train
1356,091725_7832_w2FITC-C_1,,data_nov,unlabeled,train
1357,091525_7594_w2FITC-C,,data_nov,unlabeled,train
1358,091525_7669_w2FITC-C,,data_nov,unlabeled,train
1359,091525_7612_w2FITC-C,,data_nov,unlabeled,train
1360,091625_7799_w2FITC-C_2,,data_nov,unlabeled,train
1361,062725_6053_w2FITC-C,,data_nov,unlabeled,train
1362,072525_7060_w2FITC-C,,data_nov,unlabeled,train
1363,072525_7062_w2FITC-C_1,,data_nov,unlabeled,train
1364,091625_7801_w2FITC-C_3,,data_nov,unlabeled,train
1365,062825_6236_w2FITC-C,,data_nov,unlabeled,train
1366,081925_7343_w2FITC-C,,data_nov,unlabeled,train
1367,062725_6042_w2FITC-C_2,,data_nov,unlabeled,train
1368,081925_7365_w2FITC-C,,data_nov,unlabeled,train
1369,090125_7526_w2FITC-C,,data_nov,unlabeled,train
1370,091625_7757_w2FITC-C,,data_nov,unlabeled,train
1371,090125_7562_w2FITC-C_2,,data_nov,unlabeled,train
1372,091525_7634_w2FITC-C,,data_nov,unlabeled,train
1373,091525_7598_w2FITC-C_2,,data_nov,unlabeled,train
1374,062725_6042_w2FITC-C_1,,data_nov,unlabeled,train
1375,081825_7168_w2FITC-C,,data_nov,unlabeled,train
1376,072525_7081_w2FITC-C,,data_nov,unlabeled,train
1377,091525_7688_w2FITC-C,,data_nov,unlabeled,train
1378,072525_7084_w2FITC-C_1,,data_nov,unlabeled,train
1379,091625_7729_w2FITC-C,,data_nov,unlabeled,train
1380,081925_7376_w2FITC-C,,data_nov,unlabeled,train
1381,062725_6062_w2FITC-C,,data_nov,unlabeled,train
1382,062825_6251_w2FITC-C_1,,data_nov,unlabeled,train
1383,062725_6036_w2FITC-C_1,,data_nov,unlabeled,train
1384,062725_6072_w2FITC-C_1,,data_nov,unlabeled,train
1385,091525_7618_w2FITC-C,,data_nov,unlabeled,train
1386,090125_7490_w2FITC-C,,data_nov,unlabeled,train
1387,091625_7756_w2FITC-C,,data_nov,unlabeled,train
1388,081825_7150_w2FITC-C,,data_nov,unlabeled,train
1389,062825_6215_w2FITC-C_2,,data_nov,unlabeled,train
1390,090125_7572_w2FITC-C_1,,data_nov,unlabeled,train
1391,091825_7999_w2FITC-C_2,,data_nov,unlabeled,train
1392,091525_7588_w2FITC-C_2,,data_nov,unlabeled,train
1393,091525_7686_w2FITC-C,,data_nov,unlabeled,train
1394,081825_7182_w2FITC-C,,data_nov,unlabeled,train
1395,062825_6219_w2FITC-C,,data_nov,unlabeled,train
1396,062825_6241_w2FITC-C,,data_nov,unlabeled,train
1397,062725_6040_w2FITC-C_2,,data_nov,unlabeled,train
1398,062725_6072_w2FITC-C_2,,data_nov,unlabeled,train
1399,091525_7586_w2FITC-C_1,,data_nov,unlabeled,train
1400,091525_7633_w2FITC-C_1,,data_nov,unlabeled,train
1401,091525_7666_w2FITC-C,,data_nov,unlabeled,train
1402,090125_7520_w2FITC-C,,data_nov,unlabeled,train
1403,062725_6063_w2FITC-C_2,,data_nov,unlabeled,train
1404,091525_7614_w2FITC-C,,data_nov,unlabeled,train
1405,081925_7347_w2FITC-C,,data_nov,unlabeled,train
1406,091525_7598_w2FITC-C_1,,data_nov,unlabeled,train
1407,091825_8028_w2FITC-C,,data_nov,unlabeled,train
1408,091525_7684_w2FITC-C_2,,data_nov,unlabeled,train
1409,091525_7606_w2FITC-C,,data_nov,unlabeled,train
1410,091625_7736_w2FITC-C_3,,data_nov,unlabeled,train
1411,062825_6213_w2FITC-C,,data_nov,unlabeled,train
1412,081825_7174_w2FITC-C,,data_nov,unlabeled,train
1413,090125_7504_w2FITC-C,,data_nov,unlabeled,train
1414,072525_7094_w2FITC-C_1,,data_nov,unlabeled,train
1415,091525_7698_w2FITC-C,,data_nov,unlabeled,train
1416,062825_6251_w2FITC-C_2,,data_nov,unlabeled,train
1417,081925_7368_w2FITC-C,,data_nov,unlabeled,train
1418,091525_7624_w2FITC-C,,data_nov,unlabeled,train
1419,081925_7357_w2FITC-C,,data_nov,unlabeled,train
1420,062825_6244_w2FITC-C,,data_nov,unlabeled,train
1421,081825_7161_w2FITC-C,,data_nov,unlabeled,train
1422,090125_7537_w2FITC-C,,data_nov,unlabeled,train
1423,090125_7543_w2FITC-C,,data_nov,unlabeled,train
1424,090125_7557_w2FITC-C,,data_nov,unlabeled,train
1425,090125_7507_w2FITC-C,,data_nov,unlabeled,train
1426,091525_7671_w2FITC-C_1,,data_nov,unlabeled,train
1427,081825_7160_w2FITC-C,,data_nov,unlabeled,train
1428,091625_7724_w2FITC-C,,data_nov,unlabeled,train
1429,090125_7575_w2FITC-C,,data_nov,unlabeled,train
1430,091825_7964_w2FITC-C,,data_nov,unlabeled,train
1431,090125_7493_w2FITC-C_2,,data_nov,unlabeled,train
1432,072525_7056_w2FITC-C,,data_nov,unlabeled,train
1433,062825_6230_w2FITC-C,,data_nov,unlabeled,train
1434,062825_6212_w2FITC-C,,data_nov,unlabeled,train
1435,081825_7171_w2FITC-C,,data_nov,unlabeled,train
1436,091525_7585_w2FITC-C,,data_nov,unlabeled,train
1437,091825_7979_w2FITC-C,,data_nov,unlabeled,train
1438,072525_7054_w2FITC-C,,data_nov,unlabeled,train
1439,091525_7622_w2FITC-C,,data_nov,unlabeled,train
1440,072525_7064_w2FITC-C_1,,data_nov,unlabeled,train
1441,091625_7770_w2FITC-C_2,,data_nov,unlabeled,train
1442,062825_6221_w2FITC-C,,data_nov,unlabeled,train
1443,062725_6060_w2FITC-C_2,,data_nov,unlabeled,train
1444,062825_6229_w2FITC-C_2,,data_nov,unlabeled,train
1445,091625_7794_w2FITC-C,,data_nov,unlabeled,train
1446,091625_7797_w2FITC-C,,data_nov,unlabeled,train
1447,091825_7975_w2FITC-C,,data_nov,unlabeled,train
1448,091825_7985_w2FITC-C,,data_nov,unlabeled,train
1449,091625_7805_w2FITC-C,,data_nov,unlabeled,train
1450,091625_7718_w2FITC-C_1,,data_nov,unlabeled,train
1451,081925_7385_w2FITC-C_1,,data_nov,unlabeled,train
1452,090125_7570_w2FITC-C_1,,data_nov,unlabeled,train
1453,091525_7680_w2FITC-C,,data_nov,unlabeled,train
1454,072525_7069_w2FITC-C,,data_nov,unlabeled,train
1455,091825_7986_w2FITC-C,,data_nov,unlabeled,train
1456,062725_6058_w2FITC-C,,data_nov,unlabeled,train
1457,062825_6250_w2FITC-C,,data_nov,unlabeled,train
1458,091825_7946_w2FITC-C,,data_nov,unlabeled,train
1459,091625_7771_w2FITC-C,,data_nov,unlabeled,train
1460,091825_8003_w2FITC-C,,data_nov,unlabeled,train
1461,062725_6047_w2FITC-C,,data_nov,unlabeled,train
1462,091625_7775_w2FITC-C_1,,data_nov,unlabeled,train
1463,091825_8021_w2FITC-C,,data_nov,unlabeled,train
1464,091825_7969_w2FITC-C,,data_nov,unlabeled,train
1465,062825_6218_w2FITC-C_1,,data_nov,unlabeled,train
1466,091625_7804_w2FITC-C,,data_nov,unlabeled,train
1467,090125_7531_w2FITC-C,,data_nov,unlabeled,train
1468,090125_7551_w2FITC-C,,data_nov,unlabeled,train
1469,091625_7745_w2FITC-C,,data_nov,unlabeled,train
1470,091825_8012_w2FITC-C_1,,data_nov,unlabeled,train
1471,091625_7773_w2FITC-C,,data_nov,unlabeled,train
1472,072525_7082_w2FITC-C_1,,data_nov,unlabeled,train
1473,091525_7672_w2FITC-C,,data_nov,unlabeled,train
1474,081925_7361_w2FITC-C,,data_nov,unlabeled,train
1475,072525_7067_w2FITC-C,,data_nov,unlabeled,train
1476,091825_7992_w2FITC-C_2,,data_nov,unlabeled,train
1477,091625_7750_w2FITC-C,,data_nov,unlabeled,train
1478,091525_7689_w2FITC-C,,data_nov,unlabeled,train
1479,090125_7514_w2FITC-C,,data_nov,unlabeled,train
1480,090125_7534_w2FITC-C,,data_nov,unlabeled,train
1481,090125_7501_w2FITC-C,,data_nov,unlabeled,train
1482,091525_7609_w2FITC-C,,data_nov,unlabeled,train
1483,062725_6040_w2FITC-C_1,,data_nov,unlabeled,train
1484,091725_7816_w2FITC-C,,data_nov,unlabeled,train
1485,091625_7761_w2FITC-C,,data_nov,unlabeled,train
1486,091625_7779_w2FITC-C,,data_nov,unlabeled,train
1487,090125_7505_w2FITC-C,,data_nov,unlabeled,train
1488,091625_7727_w2FITC-C,,data_nov,unlabeled,train
1489,062725_6061_w2FITC-C_4,,data_nov,unlabeled,train
1490,081825_7167_w2FITC-C,,data_nov,unlabeled,train
1491,091625_7786_w2FITC-C_2,,data_nov,unlabeled,train
1492,091825_7953_w2FITC-C,,data_nov,unlabeled,train
1493,081825_7169_w2FITC-C_1,,data_nov,unlabeled,train
1494,081825_7157_w2FITC-C,,data_nov,unlabeled,train
1495,091625_7744_w2FITC-C,,data_nov,unlabeled,train
1496,062825_6210_w2FITC-C,,data_nov,unlabeled,train
1497,072525_7092_w2FITC-C,,data_nov,unlabeled,train
1498,091725_7818_w2FITC-C,,data_nov,unlabeled,train
1499,091525_7674_w2FITC-C,,data_nov,unlabeled,train
1500,091525_7649_w2FITC-C_1,,data_nov,unlabeled,train
1501,091525_7696_w2FITC-C,,data_nov,unlabeled,train
1502,090125_7502_w2FITC-C,,data_nov,unlabeled,train
1503,062725_6066_w2FITC-C,,data_nov,unlabeled,train
1504,091525_7642_w2FITC-C,,data_nov,unlabeled,train
1505,091525_7588_w2FITC-C_1,,data_nov,unlabeled,train
1506,091525_7694_w2FITC-C,,data_nov,unlabeled,train
1507,091725_7828_w2FITC-C,,data_nov,unlabeled,train
1508,091625_7796_w2FITC-C,,data_nov,unlabeled,train
1509,091525_7667_w2FITC-C_2,,data_nov,unlabeled,train
1510,091525_7685_w2FITC-C_2,,data_nov,unlabeled,train
1511,072525_7094_w2FITC-C_2,,data_nov,unlabeled,train
1512,091625_7739_w2FITC-C,,data_nov,unlabeled,train
1513,091725_7822_w2FITC-C,,data_nov,unlabeled,train
1514,062725_6073_w2FITC-C_2,,data_nov,unlabeled,train
1515,091625_7758_w2FITC-C_1,,data_nov,unlabeled,train
1516,081925_7371_w2FITC-C,,data_nov,unlabeled,train
1517,091625_7722_w2FITC-C,,data_nov,unlabeled,train
1518,091525_7650_w2FITC-C,,data_nov,unlabeled,train
1519,091825_8023_w2FITC-C,,data_nov,unlabeled,train
1520,091525_7710_w2FITC-C,,data_nov,unlabeled,train
1521,090125_7558_w2FITC-C,,data_nov,unlabeled,train
1522,091625_7790_w2FITC-C,,data_nov,unlabeled,train
1523,091625_7751_w2FITC-C,,data_nov,unlabeled,train
1524,090125_7576_w2FITC-C,,data_nov,unlabeled,train
1525,062725_6050_w2FITC-C,,data_nov,unlabeled,train
1526,091525_7582_w2FITC-C_1,,data_nov,unlabeled,train
1527,091525_7628_w2FITC-C,,data_nov,unlabeled,train
1528,062725_6067_w2FITC-C,,data_nov,unlabeled,train
1529,091625_7788_w2FITC-C_1,,data_nov,unlabeled,train
1530,090125_7522_w2FITC-C,,data_nov,unlabeled,train
1531,091525_7640_w2FITC-C,,data_nov,unlabeled,train
1532,072525_7058_w2FITC-C,,data_nov,unlabeled,train
1533,072525_7062_w2FITC-C_2,,data_nov,unlabeled,train
1534,072525_7101_w2FITC-C_2,,data_nov,unlabeled,train
1535,091825_7996_w2FITC-C,,data_nov,unlabeled,train
1536,091825_8034_w2FITC-C,,data_nov,unlabeled,train
1537,091825_7994_w2FITC-C,,data_nov,unlabeled,train
1538,091625_7769_w2FITC-C,,data_nov,unlabeled,train
1539,062825_6240_w2FITC-C_2,,data_nov,unlabeled,train
1540,090125_7493_w2FITC-C_1,,data_nov,unlabeled,train
1541,091825_7949_w2FITC-C,,data_nov,unlabeled,train
1542,081925_7362_w2FITC-C_2,,data_nov,unlabeled,train
1543,091525_7679_w2FITC-C,,data_nov,unlabeled,train
1544,091525_7670_w2FITC-C,,data_nov,unlabeled,train
1545,081825_7189_w2FITC-C,,data_nov,unlabeled,train
1546,091825_8005_w2FITC-C,,data_nov,unlabeled,train
1547,091825_7962_w2FITC-C,,data_nov,unlabeled,train
1548,091825_8020_w2FITC-C_1,,data_nov,unlabeled,train
1549,081825_7188_w2FITC-C,,data_nov,unlabeled,train
1550,081925_7378_w2FITC-C,,data_nov,unlabeled,train
1551,091825_7968_w2FITC-C,,data_nov,unlabeled,train
1552,091525_7709_w2FITC-C,,data_nov,unlabeled,train
1553,091525_7581_w2FITC-C_2,,data_nov,unlabeled,train
1554,091825_7973_w2FITC-C,,data_nov,unlabeled,train
1555,062825_6224_w2FITC-C,,data_nov,unlabeled,train
1556,062725_6049_w2FITC-C_1,,data_nov,unlabeled,train
1557,091625_7740_w2FITC-C,,data_nov,unlabeled,train
1558,091625_7772_w2FITC-C,,data_nov,unlabeled,train
1559,091525_7579_w2FITC-C_1,,data_nov,unlabeled,train
1560,091625_7755_w2FITC-C,,data_nov,unlabeled,train
1561,091825_7993_w2FITC-C_2,,data_nov,unlabeled,train
1562,091625_7803_w2FITC-C,,data_nov,unlabeled,train
1563,090125_7535_w2FITC-C,,data_nov,unlabeled,train
1564,091525_7681_w2FITC-C,,data_nov,unlabeled,train
1565,081825_7151_w2FITC-C,,data_nov,unlabeled,train
1566,091725_7810_w2FITC-C,,data_nov,unlabeled,train
1567,091825_8020_w2FITC-C_2,,data_nov,unlabeled,train
1568,062825_6231_w2FITC-C,,data_nov,unlabeled,train
1569,072525_7091_w2FITC-C_1,,data_nov,unlabeled,train
1570,081825_7172_w2FITC-C,,data_nov,unlabeled,train
1571,090125_7563_w2FITC-C_2,,data_nov,unlabeled,train
1572,090125_7499_w2FITC-C,,data_nov,unlabeled,train
1573,072525_7070_w2FITC-C,,data_nov,unlabeled,train
1574,091625_7793_w2FITC-C_2,,data_nov,unlabeled,train
1575,090125_7527_w2FITC-C,,data_nov,unlabeled,train
1576,072525_7095_w2FITC-C_1,,data_nov,unlabeled,train
1577,091525_7683_w2FITC-C,,data_nov,unlabeled,train
1578,072525_7083_w2FITC-C,,data_nov,unlabeled,train
1579,091825_7995_w2FITC-C,,data_nov,unlabeled,train
1580,091625_7801_w2FITC-C_1,,data_nov,unlabeled,train
1581,091625_7776_w2FITC-C,,data_nov,unlabeled,train
1582,062725_6057_w2FITC-C,,data_nov,unlabeled,train
1583,090125_7567_w2FITC-C_1,,data_nov,unlabeled,train
1584,091725_7812_w2FITC-C,,data_nov,unlabeled,train
1585,091525_7603_w2FITC-C,,data_nov,unlabeled,train
1586,062825_6220_w2FITC-C_2,,data_nov,unlabeled,train
1587,062725_6034_w2FITC-C,,data_nov,unlabeled,train
1588,091825_8022_w2FITC-C,,data_nov,unlabeled,train
1589,091725_7823_w2FITC-C,,data_nov,unlabeled,train
1590,091525_7703_w2FITC-C_1,,data_nov,unlabeled,train
1591,090125_7491_w2FITC-C,,data_nov,unlabeled,train
1592,091725_7814_w2FITC-C,,data_nov,unlabeled,train
1593,091825_8016_w2FITC-C,,data_nov,unlabeled,train
1594,091525_7703_w2FITC-C_2,,data_nov,unlabeled,train
1595,091825_8011_w2FITC-C,,data_nov,unlabeled,train
1596,091625_7784_w2FITC-C_2,,data_nov,unlabeled,train
1597,081925_7372_w2FITC-C,,data_nov,unlabeled,train
1598,091825_7974_w2FITC-C_1,,data_nov,unlabeled,train
1599,091625_7802_w2FITC-C,,data_nov,unlabeled,train
1600,091525_7590_w2FITC-C,,data_nov,unlabeled,train
1601,091725_7825_w2FITC-C,,data_nov,unlabeled,train
1602,090125_7571_w2FITC-C,,data_nov,unlabeled,train
1603,091725_7830_w2FITC-C,,data_nov,unlabeled,train
1604,091525_7647_w2FITC-C,,data_nov,unlabeled,train
1605,091625_7789_w2FITC-C_3,,data_nov,unlabeled,train
1606,081925_7350_w2FITC-C,,data_nov,unlabeled,train
1607,091825_7998_w2FITC-C_2,,data_nov,unlabeled,train
1608,091825_7951_w2FITC-C,,data_nov,unlabeled,train
1609,090125_7533_w2FITC-C_1,,data_nov,unlabeled,train
1610,091625_7760_w2FITC-C_1,,data_nov,unlabeled,train
1611,081825_7154_w2FITC-C,,data_nov,unlabeled,train
1612,091525_7630_w2FITC-C,,data_nov,unlabeled,train
1613,090125_7496_w2FITC-C,,data_nov,unlabeled,train
1614,091625_7786_w2FITC-C_1,,data_nov,unlabeled,train
1615,091525_7657_w2FITC-C,,data_nov,unlabeled,train
1616,072525_7098_w2FITC-C_1,,data_nov,unlabeled,train
1617,091525_7620_w2FITC-C,,data_nov,unlabeled,train
1618,091525_7661_w2FITC-C_2,,data_nov,unlabeled,train
1619,091525_7579_w2FITC-C_2,,data_nov,unlabeled,train
1620,062825_6228_w2FITC-C,,data_nov,unlabeled,train
1621,091625_7748_w2FITC-C,,data_nov,unlabeled,train
1622,091625_7733_w2FITC-C,,data_nov,unlabeled,train
1623,072525_7065_w2FITC-C,,data_nov,unlabeled,train
1624,062825_6216_w2FITC-C,,data_nov,unlabeled,train
1625,072525_7076_w2FITC-C_3,,data_nov,unlabeled,train
1626,091825_7971_w2FITC-C_1,,data_nov,unlabeled,train
1627,091525_7619_w2FITC-C,,data_nov,unlabeled,train
1628,081825_7191_w2FITC-C,,data_nov,unlabeled,train
1629,091625_7781_w2FITC-C,,data_nov,unlabeled,train
1630,091825_7993_w2FITC-C_1,,data_nov,unlabeled,train
1631,072525_7091_w2FITC-C_2,,data_nov,unlabeled,train
1632,091825_7955_w2FITC-C,,data_nov,unlabeled,train
1633,091525_7639_w2FITC-C,,data_nov,unlabeled,train
1634,062725_6064_w2FITC-C,,data_nov,unlabeled,train
1635,091525_7704_w2FITC-C_1,,data_nov,unlabeled,train
1636,091525_7581_w2FITC-C_1,,data_nov,unlabeled,train
1637,062825_6237_w2FITC-C,,data_nov,unlabeled,train
1638,081825_7190_w2FITC-C,,data_nov,unlabeled,train
1639,091625_7783_w2FITC-C,,data_nov,unlabeled,train
1640,081825_7178_w2FITC-C_2,,data_nov,unlabeled,train
1641,091725_7817_w2FITC-C,,data_nov,unlabeled,train
1642,091625_7762_w2FITC-C,,data_nov,unlabeled,train
1643,072525_7061_w2FITC-C,,data_nov,unlabeled,train
1644,091525_7637_w2FITC-C,,data_nov,unlabeled,train
1645,072225_6896_w2FITC-C,,crop_fixed,unlabeled,train
1646,072225_6872_w2FITC-C,,crop_fixed,unlabeled,train
1647,072225_6802_w2FITC-C,,crop_fixed,unlabeled,train
1648,072225_6815_w2FITC-C,,crop_fixed,unlabeled,train
1649,091725_7860_w2FITC-C,,crop_fixed,unlabeled,train
1650,072225_6820_w2FITC-C,,crop_fixed,unlabeled,train
1651,091725_7926_w2FITC-C,,crop_fixed,unlabeled,train
1652,091725_7907_w2FITC-C_1,,crop_fixed,unlabeled,train
1653,091725_7897_w2FITC-C,,crop_fixed,unlabeled,train
1654,091725_7838_w2FITC-C,,crop_fixed,unlabeled,train
1655,072225_6887_w2FITC-C_2,,crop_fixed,unlabeled,train
1656,072225_6817_w2FITC-C_1,,crop_fixed,unlabeled,train
1657,091725_7857_w2FITC-C,,crop_fixed,unlabeled,train
1658,072225_6846_w2FITC-C,,crop_fixed,unlabeled,train
1659,072225_6847_w2FITC-C,,crop_fixed,unlabeled,train
1660,072225_6880_w2FITC-C,,crop_fixed,unlabeled,train
1661,072225_6874_w2FITC-C,,crop_fixed,unlabeled,train
1662,091725_7859_w2FITC-C,,crop_fixed,unlabeled,train
1663,072225_6913_w2FITC-C_1,,crop_fixed,unlabeled,train
1664,091725_7920_w2FITC-C,,crop_fixed,unlabeled,train
1665,072225_6907_w2FITC-C,,crop_fixed,unlabeled,train
1666,072225_6864_w2FITC-C,,crop_fixed,unlabeled,train
1667,091725_7874_w2FITC-C,,crop_fixed,unlabeled,train
1668,072225_6854_w2FITC-C,,crop_fixed,unlabeled,train
